"","Season","TeamID","TeamName","SOS","ConfAbbrev","Adjusted_EM_Conf"
"88",2021,1221,"Holy Cross",2.86773318440026,"patriot",3.74009809569717
"89",2021,1173,"Dayton",2.85045110341115,"a_ten",7.29411101960277
"90",2021,1348,"Rhode Island",2.77576482007104,"a_ten",7.29411101960277
"91",2021,1462,"Xavier",2.67891928141435,"big_east",13.9389807894023
"92",2021,1279,"Mississippi",2.67477734262992,"sec",15.9474460020914
"93",2021,1339,"Portland",2.66011333871921,"wcc",9.33856847045234
"94",2021,1332,"Oregon",2.48252042455121,"pac_twelve",14.8010405282206
"95",2021,1110,"American Univ",2.45603801074738,"patriot",3.74009809569717
"96",2021,1396,"Temple",2.3794625159432,"aac",9.34607011255309
"97",2021,1450,"Washington St",2.3488628123708,"pac_twelve",14.8010405282206
"98",2021,1439,"Virginia Tech",2.26574274283426,"acc",13.7232442089923
"99",2021,1361,"San Diego St",2.2579904559428,"mwc",3.10271525107565
"100",2021,1187,"East Carolina",2.25181524727212,"aac",9.34607011255309
"101",2021,1374,"SMU",2.24935946267442,"aac",9.34607011255309
"102",2021,1258,"Loy Marymount",2.24516773666989,"wcc",9.33856847045234
"103",2021,1211,"Gonzaga",2.17272670230909,"wcc",9.33856847045234
"104",2021,1431,"UTEP",2.1616179746401,"cusa",2.77868167129393
"105",2021,1401,"Texas A&M",2.08424177326569,"sec",15.9474460020914
"106",2021,1124,"Baylor",2.07234106659621,"big_twelve",16.3446906619757
"107",2021,1409,"Tulsa",2.02740921254258,"aac",9.34607011255309
"108",2021,1232,"Indiana St",2.02269851298752,"mvc",2.0009264012159
"109",2021,1172,"Davidson",1.99135037067158,"a_ten",7.29411101960277
"110",2021,1200,"Fordham",1.77319950051979,"a_ten",7.29411101960277
"111",2021,1362,"San Francisco",1.67629141253708,"wcc",9.33856847045234
"112",2021,1408,"Tulane",1.64491416811736,"aac",9.34607011255309
"113",2021,1305,"Nevada",1.60154900650799,"mwc",3.10271525107565
"114",2021,1133,"Bradley",1.54958849066958,"mvc",2.0009264012159
"115",2021,1182,"Duquesne",1.5485941618851,"a_ten",7.29411101960277
"116",2021,1247,"La Salle",1.5465680378116,"a_ten",7.29411101960277
"117",2021,1272,"Memphis",1.50918374088164,"aac",9.34607011255309
"118",2021,1224,"Howard",1.46207378200408,"meac",-17.4477021163032
"119",2021,1267,"Marshall",1.35876045412648,"cusa",2.77868167129393
"120",2021,1443,"WKU",1.20244054441279,"cusa",2.77868167129393
"121",2021,1363,"San Jose St",1.1386687958218,"mwc",3.10271525107565
"122",2021,1292,"MTSU",1.05456565366641,"cusa",2.77868167129393
"123",2021,1318,"Northeastern",1.01513287411475,"caa",-3.36583112186464
"124",2021,1129,"Boise St",0.999332423182188,"mwc",3.10271525107565
"125",2021,1317,"North Texas",0.969152114130172,"cusa",2.77868167129393
"126",2021,1459,"Wofford",0.938803877569309,"southern",2.41525966804729
"127",2021,1222,"Houston",0.917340215999958,"aac",9.34607011255309
"128",2021,1256,"Louisiana Tech",0.87025266902246,"cusa",2.77868167129393
"129",2021,1434,"Valparaiso",0.856548015002589,"mvc",2.0009264012159
"130",2021,1154,"Citadel",0.816758791511418,"southern",2.41525966804729
"131",2021,1330,"Old Dominion",0.80692608557672,"cusa",2.77868167129393
"132",2021,1356,"S Illinois",0.802913987210122,"mvc",2.0009264012159
"133",2021,1359,"Samford",0.73210048338887,"southern",2.41525966804729
"134",2021,1427,"UT San Antonio",0.707277571967734,"cusa",2.77868167129393
"135",2021,1191,"Evansville",0.68141595991766,"mvc",2.0009264012159
"136",2021,1429,"Utah St",0.65292259843944,"mwc",3.10271525107565
"137",2021,1440,"VMI",0.593142204229534,"southern",2.41525966804729
"138",2021,1387,"St Louis",0.589736502666381,"a_ten",7.29411101960277
"139",2021,1324,"Oakland",0.418076519742578,"horizon",-12.2064442723717
"140",2021,1273,"Mercer",0.344478318931687,"southern",2.41525966804729
"141",2021,1123,"Ball St",0.335092940185826,"mac",-2.78168004913724
"142",2021,1441,"W Carolina",0.315302491875365,"southern",2.41525966804729
"143",2021,1229,"Illinois St",0.313301922731225,"mvc",2.0009264012159
"144",2021,1349,"Rice",0.290512856006122,"cusa",2.77868167129393
"145",2021,1152,"Chicago St",0.281871661547766,"wac",-14.4304794685612
"146",2021,1102,"Air Force",0.280725503593199,"mwc",3.10271525107565
"147",2021,1424,"UNLV",0.244003334105508,"mwc",3.10271525107565
"148",2021,1146,"Cent Arkansas",0.226561357677238,"southland",-16.6721133054698
"149",2021,1206,"George Mason",0.100417122811035,"a_ten",7.29411101960277
"150",2021,1367,"SC Upstate",0.0792725030491474,"big_south",-9.71589190658461
"151",2021,1283,"Missouri St",0.0528513343537859,"mvc",2.0009264012159
"152",2021,1245,"Kent",0.0326305773409011,"mac",-2.78168004913724
"153",2021,1202,"Furman",-0.0114225775468219,"southern",2.41525966804729
"154",2021,1241,"James Madison",-0.0555181025569645,"caa",-3.36583112186464
"155",2021,1365,"Santa Clara",-0.0868406024284914,"wcc",9.33856847045234
"156",2021,1444,"W Michigan",-0.159237530824543,"mac",-2.78168004913724
"157",2021,1132,"Bowling Green",-0.160092375731262,"mac",-2.78168004913724
"158",2021,1406,"Towson",-0.168703128748676,"caa",-3.36583112186464
"159",2021,1201,"Fresno St",-0.200532957491953,"mwc",3.10271525107565
"160",2021,1185,"E Michigan",-0.253386695892075,"mac",-2.78168004913724
"161",2021,1351,"Rider",-0.2690129136254,"maac",-9.13750555568279
"162",2021,1319,"Northern Arizona",-0.308583852069336,"big_sky",-13.9171954854207
"163",2021,1127,"Binghamton",-0.312435820907519,"aec",-6.7432021785117
"164",2021,1430,"Utah Valley",-0.333974401547913,"wac",-14.4304794685612
"165",2021,1399,"Tennessee Tech",-0.341144141303261,"ovc",-11.8122916692558
"166",2021,1259,"Loyola MD",-0.362353685634005,"patriot",3.74009809569717
"167",2021,1414,"UC Irvine",-0.362360867843259,"big_west",-7.79015294848786
"168",2021,1422,"UNC Greensboro",-0.366676912187197,"southern",2.41525966804729
"169",2021,1392,"Stony Brook",-0.408194683032212,"aec",-6.7432021785117
"170",2021,1263,"Maine",-0.418621121132252,"aec",-6.7432021785117
"171",2021,1103,"Akron",-0.419432542370736,"mac",-2.78168004913724
"172",2021,1379,"Southern Miss",-0.422637958526289,"cusa",2.77868167129393
"173",2021,1220,"Hofstra",-0.475901922269381,"caa",-3.36583112186464
"174",2021,1158,"Col Charleston",-0.481162121772257,"caa",-3.36583112186464
"175",2021,1352,"Robert Morris",-0.511523108614116,"horizon",-12.2064442723717
"176",2021,1262,"MA Lowell",-0.537317263069805,"aec",-6.7432021785117
"177",2021,1269,"Massachusetts",-0.559424768081802,"a_ten",7.29411101960277
"178",2021,1244,"Kennesaw",-0.588280859726468,"a_sun",-10.7492557541535
"179",2021,1407,"Troy",-0.597318940587866,"sun_belt",-6.76251582448673
"180",2021,1138,"Buffalo",-0.690837697893052,"mac",-2.78168004913724
"181",2021,1384,"St Francis PA",-0.716509332710946,"nec",-12.4871519489805
"182",2021,1325,"Ohio",-0.745965071725264,"mac",-2.78168004913724
"183",2021,1161,"Colorado St",-0.789504483219575,"mwc",3.10271525107565
"184",2021,1470,"Tarleton St",-0.852433749678666,"wac",-14.4304794685612
"185",2021,1151,"Chattanooga",-0.888601135079531,"southern",2.41525966804729
"186",2021,1193,"Fairfield",-0.920195869777487,"maac",-9.13750555568279
"187",2021,1148,"Central Conn",-1.04009729440235,"nec",-12.4871519489805
"188",2021,1260,"Loyola-Chicago",-1.07705055537957,"mvc",2.0009264012159
"189",2021,1209,"Georgia St",-1.07744942200668,"sun_belt",-6.76251582448673
"190",2021,1149,"Charleston So",-1.10775505322652,"big_south",-9.71589190658461
"191",2021,1310,"Niagara",-1.15055261349146,"maac",-9.13750555568279
"192",2021,1107,"SUNY Albany",-1.16342814410745,"aec",-6.7432021785117
"193",2021,1145,"Canisius",-1.17340199592932,"maac",-9.13750555568279
"194",2021,1150,"Charlotte",-1.18531222660293,"cusa",2.77868167129393
"195",2021,1189,"Elon",-1.1999057522888,"caa",-3.36583112186464
"196",2021,1275,"Miami OH",-1.22919256685858,"mac",-2.78168004913724
"197",2021,1426,"UT Arlington",-1.23753171066909,"sun_belt",-6.76251582448673
"198",2021,1456,"William & Mary",-1.30933350745589,"caa",-3.36583112186464
"199",2021,1285,"Montana",-1.33536910718964,"big_sky",-13.9171954854207
"200",2021,1114,"Ark Little Rock",-1.34171535688315,"sun_belt",-6.76251582448673
"201",2021,1405,"Toledo",-1.35168743189527,"mac",-2.78168004913724
"202",2021,1142,"Cal Poly",-1.36601785885476,"big_west",-7.79015294848786
"203",2021,1203,"G Washington",-1.38485941417906,"a_ten",7.29411101960277
"204",2021,1298,"Navy",-1.49679441310049,"patriot",3.74009809569717
"205",2021,1284,"Monmouth NJ",-1.50698283417798,"maac",-9.13750555568279
"206",2021,1156,"Cleveland St",-1.52443605862544,"horizon",-12.2064442723717
"207",2021,1419,"ULM",-1.5261640487765,"sun_belt",-6.76251582448673
"208",2021,1418,"Louisiana",-1.53543530652387,"sun_belt",-6.76251582448673
"209",2021,1312,"NJIT",-1.6708889934269,"aec",-6.7432021785117
"210",2021,1175,"Delaware St",-1.72371404313047,"meac",-17.4477021163032
"211",2021,1404,"TN Martin",-1.77652180641066,"ovc",-11.8122916692558
"212",2021,1287,"Morehead St",-1.78583496778002,"ovc",-11.8122916692558
"213",2021,1250,"Lehigh",-1.78947622863913,"patriot",3.74009809569717
"214",2021,1198,"Florida Intl",-1.80880938196949,"cusa",2.77868167129393
"215",2021,1453,"WI Green Bay",-1.91873508417283,"horizon",-12.2064442723717
"216",2021,1218,"Hawaii",-1.94848661764181,"big_west",-7.79015294848786
"217",2021,1346,"Quinnipiac",-1.95281279878048,"maac",-9.13750555568279
"218",2021,1192,"F Dickinson",-1.97279085386628,"nec",-12.4871519489805
"219",2021,1169,"CS Northridge",-1.98555972548857,"big_west",-7.79015294848786
"220",2021,1412,"UAB",-1.98562132754862,"cusa",2.77868167129393
"221",2021,1420,"UMBC",-2.02494814830191,"aec",-6.7432021785117
"222",2021,1291,"Mt St Mary's",-2.03059729771478,"nec",-12.4871519489805
"223",2021,1168,"CS Fullerton",-2.05349191899165,"big_west",-7.79015294848786
"224",2021,1375,"South Alabama",-2.06683626122368,"sun_belt",-6.76251582448673
"225",2021,1170,"CS Sacramento",-2.07458655935014,"big_sky",-13.9171954854207
"226",2021,1240,"Jacksonville St",-2.09596881508387,"ovc",-11.8122916692558
"227",2021,1205,"Gardner Webb",-2.13186524072296,"big_south",-9.71589190658461
"228",2021,1225,"Idaho",-2.13406837745624,"big_sky",-13.9171954854207
"229",2021,1159,"Colgate",-2.16699342244383,"patriot",3.74009809569717
"230",2021,1307,"New Mexico",-2.16909439575048,"mwc",3.10271525107565
"231",2021,1117,"Arkansas St",-2.21175611005215,"sun_belt",-6.76251582448673
"232",2021,1264,"Manhattan",-2.25601858477916,"maac",-9.13750555568279
"233",2021,1469,"Dixie St",-2.2643909240628,"wac",-14.4304794685612
"234",2021,1164,"Coppin St",-2.27142589759784,"meac",-17.4477021163032
"235",2021,1347,"Radford",-2.27569661769313,"big_south",-9.71589190658461
"236",2021,1296,"N Illinois",-2.3485067823481,"mac",-2.78168004913724
"237",2021,1111,"Appalachian St",-2.40652641055558,"sun_belt",-6.76251582448673
"238",2021,1303,"NE Omaha",-2.464273110565,"summit",-15.7257997455881
"239",2021,1389,"St Peter's",-2.4779049199232,"maac",-9.13750555568279
"240",2021,1454,"WI Milwaukee",-2.48705323654306,"horizon",-12.2064442723717
"241",2021,1237,"IUPUI",-2.51274832580525,"horizon",-12.2064442723717
"242",2021,1461,"Wyoming",-2.53526821452466,"mwc",3.10271525107565
"243",2021,1253,"Long Beach St",-2.54162743570022,"big_west",-7.79015294848786
"244",2021,1358,"Sam Houston St",-2.54838155897974,"southland",-16.6721133054698
"245",2021,1306,"New Hampshire",-2.55256127650951,"aec",-6.7432021785117
"246",2021,1357,"Sacred Heart",-2.6047333194049,"nec",-12.4871519489805
"247",2021,1179,"Drake",-2.63144850133312,"mvc",2.0009264012159
"248",2021,1167,"CS Bakersfield",-2.64190179416091,"big_west",-7.79015294848786
"249",2021,1373,"Siena",-2.65097672565128,"maac",-9.13750555568279
"250",2021,1398,"Tennessee St",-2.65200301651117,"ovc",-11.8122916692558
"251",2021,1355,"S Dakota St",-2.69829641353749,"summit",-15.7257997455881
"252",2021,1255,"Longwood",-2.70092353641601,"big_south",-9.71589190658461
"253",2021,1415,"UC Riverside",-2.70490364852365,"big_west",-7.79015294848786
"254",2021,1297,"N Kentucky",-2.72524121466942,"horizon",-12.2064442723717
"255",2021,1188,"SIUE",-2.78180220841077,"ovc",-11.8122916692558
"256",2021,1447,"Wagner",-2.8056455497627,"nec",-12.4871519489805
"257",2021,1364,"UC Santa Barbara",-2.80610696383322,"big_west",-7.79015294848786
"258",2021,1174,"Delaware",-2.8149895999104,"caa",-3.36583112186464
"259",2021,1137,"Bucknell",-2.83153248424209,"patriot",3.74009809569717
"260",2021,1233,"Iona",-2.83917362828372,"maac",-9.13750555568279
"261",2021,1265,"Marist",-2.84038478341634,"maac",-9.13750555568279
"262",2021,1144,"Campbell",-2.8836370996605,"big_south",-9.71589190658461
"263",2021,1219,"High Point",-2.89337901011003,"big_south",-9.71589190658461
"264",2021,1383,"St Francis NY",-2.91442445523088,"nec",-12.4871519489805
"265",2021,1204,"Ga Southern",-2.96635889154447,"sun_belt",-6.76251582448673
"266",2021,1391,"Stetson",-2.98517178850776,"a_sun",-10.7492557541535
"267",2021,1216,"Hartford",-3.01862167964928,"aec",-6.7432021785117
"268",2021,1394,"TAM C. Christi",-3.05984221522454,"southland",-16.6721133054698
"269",2021,1322,"Northwestern LA",-3.15259126879576,"southland",-16.6721133054698
"270",2021,1254,"LIU Brooklyn",-3.16347107473661,"nec",-12.4871519489805
"271",2021,1136,"Bryant",-3.20296664668389,"nec",-12.4871519489805
"272",2021,1421,"UNC Asheville",-3.21942756356273,"big_south",-9.71589190658461
"273",2021,1141,"C Michigan",-3.23297180766878,"mac",-2.78168004913724
"274",2021,1316,"North Florida",-3.25192309060766,"a_sun",-10.7492557541535
"275",2021,1178,"Detroit",-3.30149679720869,"horizon",-12.2064442723717
"276",2021,1457,"Winthrop",-3.37829733281759,"big_south",-9.71589190658461
"277",2021,1467,"Merrimack",-3.38027237079456,"nec",-12.4871519489805
"278",2021,1413,"UC Davis",-3.38035492041527,"big_west",-7.79015294848786
"279",2021,1282,"Missouri KC",-3.54973219940078,"summit",-15.7257997455881
"280",2021,1252,"Lipscomb",-3.63583161748597,"a_sun",-10.7492557541535
"281",2021,1194,"FL Atlantic",-3.65989472602922,"cusa",2.77868167129393
"282",2021,1464,"Youngstown St",-3.67252166414578,"horizon",-12.2064442723717
"283",2021,1331,"Oral Roberts",-3.67343373403886,"summit",-15.7257997455881
"284",2021,1248,"Lafayette",-3.68348129613588,"patriot",3.74009809569717
"285",2021,1465,"Cal Baptist",-3.69842912052523,"wac",-14.4304794685612
"286",2021,1180,"Drexel",-3.74120667400398,"caa",-3.36583112186464
"287",2021,1410,"UTRGV",-3.77938641334258,"wac",-14.4304794685612
"288",2021,1460,"Wright St",-3.79825038889594,"horizon",-12.2064442723717
"289",2021,1308,"New Mexico St",-3.81971667381685,"wac",-14.4304794685612
"290",2021,1290,"MS Valley St",-3.82137093497717,"swac",-28.8028223118837
"291",2021,1223,"Houston Bap",-3.84143440416143,"southland",-16.6721133054698
"292",2021,1315,"North Dakota",-3.8432724615136,"summit",-15.7257997455881
"293",2021,1436,"Vermont",-3.9131735400984,"aec",-6.7432021785117
"294",2021,1213,"Grand Canyon",-3.92018876203628,"wac",-14.4304794685612
"295",2021,1294,"N Colorado",-3.92428784152377,"big_sky",-13.9171954854207
"296",2021,1295,"N Dakota St",-3.95878562168852,"summit",-15.7257997455881
"297",2021,1369,"SE Missouri St",-3.96038346171652,"ovc",-11.8122916692558
"298",2021,1249,"Lamar",-4.01455812077356,"southland",-16.6721133054698
"299",2021,1227,"IL Chicago",-4.02581921097471,"horizon",-12.2064442723717
"300",2021,1342,"Presbyterian",-4.10222916478051,"big_south",-9.71589190658461
"301",2021,1186,"E Washington",-4.11443637623311,"big_sky",-13.9171954854207
"302",2021,1466,"North Alabama",-4.36755691202577,"a_sun",-10.7492557541535
"303",2021,1184,"E Kentucky",-4.41652652915404,"ovc",-11.8122916692558
"304",2021,1451,"Weber St",-4.43382265329644,"big_sky",-13.9171954854207
"305",2021,1122,"Austin Peay",-4.56742583363751,"ovc",-11.8122916692558
"306",2021,1423,"UNC Wilmington",-4.5913878444432,"caa",-3.36583112186464
"307",2021,1377,"South Dakota",-4.61493383238809,"summit",-15.7257997455881
"308",2021,1236,"PFW",-4.70157254153023,"horizon",-12.2064442723717
"309",2021,1293,"Murray St",-4.73610277689258,"ovc",-11.8122916692558
"310",2021,1370,"Seattle",-4.73962557213532,"wac",-14.4304794685612
"311",2021,1183,"E Illinois",-4.80612294808673,"ovc",-11.8122916692558
"312",2021,1402,"Texas St",-4.87112225945418,"sun_belt",-6.76251582448673
"313",2021,1286,"Montana St",-4.88706913783171,"big_sky",-13.9171954854207
"314",2021,1468,"Bellarmine",-4.91188586039679,"a_sun",-10.7492557541535
"315",2021,1125,"Belmont",-5.1255811684646,"ovc",-11.8122916692558
"316",2021,1239,"Jacksonville",-5.13177873985956,"a_sun",-10.7492557541535
"317",2021,1381,"Southern Utah",-5.14932847602278,"big_sky",-13.9171954854207
"318",2021,1214,"Hampton",-5.17541374839529,"big_south",-9.71589190658461
"319",2021,1340,"Portland St",-5.24816708468205,"big_sky",-13.9171954854207
"320",2021,1115,"Ark Pine Bluff",-5.2573818895065,"swac",-28.8028223118837
"321",2021,1157,"Coastal Car",-5.38857364388238,"sun_belt",-6.76251582448673
"322",2021,1442,"W Illinois",-5.46912307824706,"summit",-15.7257997455881
"323",2021,1368,"SE Louisiana",-5.51872123229369,"southland",-16.6721133054698
"324",2021,1108,"Alcorn St",-5.52864429668549,"swac",-28.8028223118837
"325",2021,1354,"S Carolina St",-5.64408235885404,"meac",-17.4477021163032
"326",2021,1372,"SF Austin",-5.70841850037673,"southland",-16.6721133054698
"327",2021,1230,"Incarnate Word",-5.82838517212384,"southland",-16.6721133054698
"328",2021,1195,"FL Gulf Coast",-5.86310295166441,"a_sun",-10.7492557541535
"329",2021,1226,"Idaho St",-5.90276903043367,"big_sky",-13.9171954854207
"330",2021,1176,"Denver",-6.06076121689103,"summit",-15.7257997455881
"331",2021,1313,"Norfolk St",-6.08811116688605,"meac",-17.4477021163032
"332",2021,1101,"Abilene Chr",-6.10954971045397,"southland",-16.6721133054698
"333",2021,1288,"Morgan St",-6.35438675398224,"meac",-17.4477021163032
"334",2021,1251,"Liberty",-6.51549257605189,"a_sun",-10.7492557541535
"335",2021,1411,"TX Southern",-6.96870464479692,"swac",-28.8028223118837
"336",2021,1300,"NC Central",-7.24971559235079,"meac",-17.4477021163032
"337",2021,1309,"New Orleans",-7.2664937298137,"southland",-16.6721133054698
"338",2021,1311,"Nicholls St",-7.67856509791669,"southland",-16.6721133054698
"339",2021,1299,"NC A&T",-7.96849245687475,"meac",-17.4477021163032
"340",2021,1212,"Grambling",-8.28417466075588,"swac",-28.8028223118837
"341",2021,1380,"Southern Univ",-9.03780693138862,"swac",-28.8028223118837
"342",2021,1105,"Alabama A&M",-9.73809731203707,"swac",-28.8028223118837
"343",2021,1197,"Florida A&M",-9.85500543369686,"meac",-17.4477021163032
"344",2021,1270,"McNeese St",-9.87151221957111,"southland",-16.6721133054698
"345",2021,1106,"Alabama St",-11.8785537847874,"swac",-28.8028223118837
"346",2021,1341,"Prairie View",-12.1336282828857,"swac",-28.8028223118837
"347",2021,1238,"Jackson St",-12.1704232680224,"swac",-28.8028223118837
"348",2020,1242,"Kansas",9.76308857477984,"big_twelve",17.5339422452358
"349",2020,1452,"West Virginia",8.95176690666598,"big_twelve",17.5339422452358
"350",2020,1458,"Wisconsin",8.56251041305454,"big_ten",19.8876859611435
"351",2020,1276,"Michigan",8.54768465627815,"big_ten",19.8876859611435
"352",2020,1314,"North Carolina",8.15981419471541,"acc",14.3931081366342
"353",2020,1304,"Nebraska",8.14052968033044,"big_ten",19.8876859611435
"354",2020,1328,"Oklahoma",8.08343633836351,"big_twelve",17.5339422452358
"355",2020,1278,"Minnesota",8.01425735235891,"big_ten",19.8876859611435
"356",2020,1329,"Oklahoma St",7.83380395370217,"big_twelve",17.5339422452358
"357",2020,1321,"Northwestern",7.7465866509663,"big_ten",19.8876859611435
"358",2020,1268,"Maryland",7.73551394843368,"big_ten",19.8876859611435
"359",2020,1231,"Indiana",7.7227824174565,"big_ten",19.8876859611435
"360",2020,1345,"Purdue",7.7113929059483,"big_ten",19.8876859611435
"361",2020,1277,"Michigan St",7.64318156149844,"big_ten",19.8876859611435
"362",2020,1437,"Villanova",7.61040888429693,"big_east",16.2383915649661
"363",2020,1395,"TCU",7.60552073828918,"big_twelve",17.5339422452358
"364",2020,1207,"Georgetown",7.58447307032439,"big_east",16.2383915649661
"365",2020,1326,"Ohio St",7.51544750964094,"big_ten",19.8876859611435
"366",2020,1234,"Iowa",7.43933031967862,"big_ten",19.8876859611435
