"","Season","TeamName","TeamID","Score","OppScore","FGM","OppFGM","FGA","OppFGA","FGM3","OppFGM3","FGA3","OppFGA3","FTM","OppFTM","FTA","OppFTA","OR","OppOR","DR","OppDR","Ast","OppAst","TO","OppTO","Stl","OppStl","Blk","OppBlk","PF","OppPF","FGPercentage","OppFGPercentage","ThreePercentage","OppThreePercentage","FTPercentage","OppFTPercentage","TSPercentage","OppTSPercentage","EffectiveFGPercentage","OppEffectiveFGPercentage","Possessions","OppPossessions","OE","OppOE","DE","OppDE","TurnoverPercentage","OppTurnoverPercentage","ORPercentage","OppORPercentage","DRPercentage","OppDRPercentage","EM","WinPercentage"
"13",2010,"Arkansas",1116,74.71875,73.9375,25.90625,25.78125,58.09375,59.6875,6.28125,7.28125,18.09375,19.5625,16.625,15.09375,24.4375,20.875,10.96875,12.375,23.5,24.71875,13.75,12.96875,13.71875,14.65625,7.25,6.625,4.0625,4.625,18.6875,20.4375,0.447713310852106,0.43518630086313,0.34453970053994,0.38633579990163,0.666567643843099,0.703291190091823,0.542875323288199,0.538611926015077,0.501926287194722,0.496306932492719,71.59625,71.15375,104.052005648435,103.961756152531,103.961756152531,104.052005648435,0.167197631296775,0.175997787686994,0.302421789201054,0.343609206044662,0.656390793955338,0.697578210798946,0.0902494959042208,0.4375
"14",2010,"Arkansas St",1117,67.8965517241379,67.5172413793103,24.0689655172414,24.0344827586207,54.7586206896552,57.7586206896552,5.24137931034483,5.20689655172414,15.5862068965517,17.4137931034483,14.5172413793103,14.2413793103448,22.0689655172414,20.3448275862069,11.4137931034483,11.4827586206897,25.9655172413793,23.551724137931,12.4827586206897,12.5862068965517,13.6896551724138,11.8620689655172,4.82758620689655,7.03448275862069,4.03448275862069,3.17241379310345,18.6206896551724,19.8620689655172,0.442988877992491,0.417722758995686,0.346360994822882,0.283390131447546,0.66088211802288,0.70362135715622,0.530299936381461,0.508526273141286,0.49085232908917,0.463800047504429,66.7448275862069,67.0896551724138,102.009566755196,100.764548871793,100.764548871793,102.009566755196,0.176082447533563,0.151351045581779,0.321967373880103,0.30261274701762,0.69738725298238,0.678032626119897,1.24501788340342,0.517241379310345
"15",2010,"Army",1119,60.25,61.1428571428571,22,19.3214285714286,53.2857142857143,46.5,5.53571428571429,6.82142857142857,16.8928571428571,20.4285714285714,10.7142857142857,15.6785714285714,16.3571428571429,22.3928571428571,10.2142857142857,9.25,21.4642857142857,23.9642857142857,11.5,11.4642857142857,14.6428571428571,17.1428571428571,8.28571428571429,5.64285714285714,2.46428571428571,3.10714285714286,20.25,17.2142857142857,0.414012997747397,0.418837236023974,0.319840557990064,0.333559805363888,0.660602318157051,0.689251242111522,0.499231573994851,0.54303922957072,0.465689150646648,0.493414866457339,64.9114285714286,64.2457142857143,93.1906083210136,95.0231450200111,95.0231450200111,93.1906083210136,0.192076312018772,0.232437916176421,0.295783737671605,0.300301444608421,0.699698555391579,0.704216262328395,-1.83253669899755,0.464285714285714
"16",2010,"Auburn",1120,75.0322580645161,74.2258064516129,26.2258064516129,25.9354838709677,59.4193548387097,56.7096774193548,8.32258064516129,6.90322580645161,25.3548387096774,19.4516129032258,14.258064516129,15.4516129032258,21.8064516129032,21.741935483871,12,10.8709677419355,22.8709677419355,24.8709677419355,12.9032258064516,13.3548387096774,13.8064516129032,15.1290322580645,7.83870967741935,6.70967741935484,2.83870967741935,3.74193548387097,20.0322580645161,18.5161290322581,0.446932288346548,0.458723517556196,0.326487945034307,0.34641459284748,0.643705493263407,0.716873540310381,0.547554119615763,0.560442859278462,0.518014598595921,0.51866920088908,70.8206451612903,70.5341935483871,106.168689417894,105.292566505012,105.292566505012,106.168689417894,0.166764198430422,0.185447174102405,0.32212134333666,0.321631386300064,0.678368613699936,0.67787865666334,0.876122912882616,0.451612903225806
"17",2010,"Austin Peay",1122,71.2,73.3666666666667,23.9666666666667,26.2,53.9,58.1666666666667,6.13333333333333,7.16666666666667,17.2333333333333,19.1,17.1333333333333,13.8,24.6666666666667,19.8333333333333,10.9666666666667,12.5,22.6666666666667,23.5666666666667,13.1,13.6666666666667,14.3,13.3666666666667,5.93333333333333,7.23333333333333,3.13333333333333,4.03333333333333,17.3,20.7333333333333,0.44593156511784,0.452226240148614,0.360071691017769,0.380163816962399,0.69201880655794,0.687799110413017,0.551555116916546,0.550687871700069,0.502597456578238,0.514444899852168,68.0866666666667,67.76,104.812857680435,108.434566760754,108.434566760754,104.812857680435,0.181265384568544,0.165457930460809,0.315527078200698,0.351966200754366,0.648033799245634,0.684472921799302,-3.62170908031829,0.5
"18",2010,"Ball St",1123,60.3103448275862,62.6206896551724,20.3103448275862,22.2068965517241,49.4137931034483,55.448275862069,3.79310344827586,5.93103448275862,10.3448275862069,19.2758620689655,15.8965517241379,12.2758620689655,23.0344827586207,17.8275862068966,10.3448275862069,11.4827586206897,24.7241379310345,22.448275862069,10.8275862068966,13.0344827586207,14.551724137931,11.6551724137931,4.93103448275862,6.72413793103448,3.10344827586207,3.31034482758621,17.9310344827586,20.1034482758621,0.411089549622661,0.402010344012039,0.405924343855378,0.317665079589742,0.693361101492689,0.678436511287431,0.503865236558939,0.495590545151614,0.449545441587623,0.456861932331083,63.7558620689655,63.4648275862069,94.1281162917121,98.3481713632555,98.3481713632555,94.1281162917121,0.196978335713917,0.158106716097875,0.317779179083356,0.313219566539862,0.686780433460138,0.682220820916644,-4.22005507154338,0.482758620689655
"19",2010,"Baylor",1124,76.7096774193548,66.5483870967742,27.1612903225806,22.9677419354839,56.1612903225806,59.0322580645161,7.03225806451613,6.7741935483871,18.2258064516129,20.0322580645161,15.3548387096774,13.8387096774194,20.9354838709677,20.4838709677419,12.1935483870968,13,26.4516129032258,19.6129032258065,13.6451612903226,12.8387096774194,14,12.0967741935484,6.38709677419355,6.09677419354839,6.93548387096774,2.48387096774194,18.0645161290323,18.7096774193548,0.483483834758118,0.392158396680345,0.385306364715335,0.339938699057034,0.734088959803203,0.675026594486281,0.58921687056257,0.491937375472631,0.546917522794602,0.450431115750743,67.1793548387097,67.141935483871,114.313014961427,99.4537584176013,99.4537584176013,114.313014961427,0.176997695280617,0.149253555386836,0.378190267124429,0.324879598254733,0.675120401745267,0.621809732875571,14.8592565438256,0.774193548387097
"20",2010,"Belmont",1125,73.0967741935484,68.5161290322581,24.6129032258065,24.2903225806452,54.8064516129032,58.7741935483871,7.87096774193548,5.19354838709677,22.8709677419355,17.1290322580645,16,14.741935483871,23.741935483871,21.8387096774194,11.9677419354839,13,25.1290322580645,22.3548387096774,14.3548387096774,12.0967741935484,16.5483870967742,14.4838709677419,7.16129032258065,8.48387096774194,2.96774193548387,4.45161290322581,19.1935483870968,20.6129032258065,0.451611462572822,0.413764176897592,0.343804298608481,0.292644276824112,0.65601251466914,0.661838478491094,0.560986336379288,0.501107307321041,0.524053841025601,0.457036920291802,69.8335483870968,69.8670967741936,104.771484187735,97.7295440926065,97.7295440926065,104.771484187735,0.202386029466373,0.175847616920938,0.345207878221499,0.336636589754491,0.663363410245509,0.654792121778501,7.041940095128,0.612903225806452
"21",2010,"Bethune-Cookman",1126,58.4666666666667,60.9,21.3,20.3666666666667,51.0666666666667,47.6,3.76666666666667,6,11.6,15.8,12.1,14.1666666666667,18.8333333333333,21.8,11.6,10.4666666666667,20.7,22.2,9.83333333333333,10.9,12.7333333333333,13.5333333333333,6.46666666666667,5.86666666666667,3.43333333333333,3.53333333333333,17.9333333333333,15.7666666666667,0.418842837561131,0.431025931501007,0.325225602284426,0.370369487228362,0.629158297851746,0.662726223944647,0.493051874245693,0.536000640691876,0.455807806508032,0.494744090895075,60.4866666666667,60.2586666666667,96.4675545868691,101.609898263658,101.609898263658,96.4675545868691,0.176721975805053,0.190664792108682,0.339062271536593,0.332439785251888,0.667560214748112,0.660937728463407,-5.1423436767891,0.466666666666667
"22",2010,"Binghamton",1127,61.6896551724138,68.1724137931034,22.4137931034483,24.1379310344828,52.9655172413793,56.1034482758621,5.13793103448276,7.27586206896552,17.6206896551724,20.551724137931,11.7241379310345,12.6206896551724,17.5172413793103,18.551724137931,11.4827586206897,12.1724137931034,23.3103448275862,22.3103448275862,9.93103448275862,13.1724137931034,14.2758620689655,11.2068965517241,5.27586206896552,6.41379310344828,3.96551724137931,2.58620689655172,17.0689655172414,16.6206896551724,0.423351407647874,0.431948225452221,0.288606701771443,0.357592174827059,0.67657453335053,0.669602933856853,0.507974712077472,0.532517230997587,0.471798915514979,0.497073503338712,63.4662068965517,63.3006896551724,97.1031672846397,108.023964482104,108.023964482104,97.1031672846397,0.192659649151005,0.147555295200832,0.334545215958165,0.338467698626142,0.661532301373858,0.665454784041835,-10.9207971974648,0.379310344827586
"23",2010,"Boise St",1129,74,73.3225806451613,27.9354838709677,27.1935483870968,60.8387096774194,59.5161290322581,5.87096774193548,6.45161290322581,17.7096774193548,17.5483870967742,12.258064516129,12.4838709677419,18.1290322580645,18.3870967741935,11.7741935483871,10.9677419354839,24.2258064516129,23.8709677419355,16,13.4193548387097,14.3548387096774,14.5806451612903,7.48387096774194,6.16129032258065,3.70967741935484,2.90322580645161,16.9677419354839,16.1935483870968,0.460673027422061,0.459841814379604,0.324792762036457,0.36430589346934,0.670968048249485,0.671290077496509,0.539544801164376,0.544007731287884,0.509130847370736,0.514689321428748,71.3961290322581,71.2193548387097,103.637204867867,103.061618001542,103.061618001542,103.637204867867,0.172908126678465,0.177620616878512,0.323685166297103,0.309484121562341,0.690515878437659,0.676314833702897,0.575586866324588,0.451612903225806
"24",2010,"Boston College",1130,69.1935483870968,66.0645161290323,25.741935483871,24.7096774193548,57.6129032258064,56.7096774193548,5.12903225806452,4.83870967741935,15.7096774193548,16.0645161290323,12.5806451612903,11.8064516129032,17.5806451612903,17.5806451612903,12.9354838709677,10.8387096774194,23.3225806451613,20.6774193548387,15,11.741935483871,12.7096774193548,11.7096774193548,5,6.06451612903226,3.48387096774194,4.64516129032258,16.9032258064516,17.6129032258065,0.44945837739299,0.437965159774028,0.324481103442204,0.295569193143596,0.723005901599768,0.654826637373412,0.530931300094388,0.513715646972797,0.494072000801484,0.480639507864018,65.1225806451613,65.3161290322581,106.139797663701,101.420608915351,101.420608915351,106.139797663701,0.164087407521667,0.153255437233068,0.381213242963865,0.314061895815563,0.685938104184437,0.618786757036135,4.71918874835043,0.483870967741935
"25",2010,"Boston Univ",1131,70.8125,66.875,23.21875,22.5,57.40625,55.21875,8.34375,5.84375,23.25,18.78125,16.03125,16.03125,21.9375,23.90625,11.125,11.375,25.625,26.34375,11,12.15625,13.5,14.53125,6.96875,5.9375,3.0625,3.28125,21.4375,19.4375,0.407340379312647,0.408768323431799,0.356778741382806,0.31989623693453,0.733341131618165,0.663467530051276,0.531046884305006,0.508496395107557,0.480660873210952,0.462626866230677,69.43375,68.89375,102.264552288651,97.0442887242488,97.0442887242488,102.264552288651,0.166628177933482,0.180428285214558,0.29245315213435,0.309017045676965,0.690982954323035,0.70754684786565,5.22026356440184,0.59375
"26",2010,"Bowling Green",1132,62.8275862068966,66.5862068965517,23.0689655172414,23.1724137931034,52.1724137931034,53.2413793103448,4.24137931034483,7.68965517241379,13.2068965517241,20.7931034482759,12.448275862069,12.551724137931,18.5862068965517,18.3793103448276,10.9655172413793,10.6206896551724,22.6896551724138,21.6206896551724,13,15,14.0344827586207,12.9655172413793,6.79310344827586,7.13793103448276,3.31034482758621,3.27586206896552,16.3448275862069,17.448275862069,0.444518350749972,0.436474146139146,0.321314402298175,0.371900187967516,0.654457749816809,0.684175486592909,0.522727061169972,0.544386903364165,0.485883221007659,0.509521802468266,63.4193103448276,63.6731034482759,99.255049616645,104.640988678391,104.640988678391,99.255049616645,0.188105303436695,0.17500711942322,0.335639166395971,0.317055054455749,0.682944945544251,0.664360833604029,-5.3859390617459,0.448275862068966
"27",2010,"Bradley",1133,67.4516129032258,67.3870967741936,23.258064516129,23.3870967741935,52.9354838709677,56.9032258064516,6.03225806451613,7.19354838709677,16.9354838709677,23.3548387096774,14.9032258064516,13.4193548387097,20.0322580645161,17.3548387096774,9.12903225806452,11.8387096774194,23.8064516129032,23.0645161290323,11.9354838709677,13.258064516129,12.0322580645161,12.1935483870968,6.29032258064516,5.7741935483871,2.74193548387097,2.06451612903226,16.7096774193548,18,0.440752318697337,0.413058639178533,0.350406935685573,0.304647555926418,0.739267721839878,0.774075524660821,0.547293681122622,0.523139207401703,0.498235073524375,0.476579323256587,64.6529032258065,64.8941935483871,104.276982558236,103.874294335231,103.874294335231,104.276982558236,0.163417661938358,0.158981756478,0.280127912281898,0.326287364056032,0.673712635943968,0.719872087718102,0.402688223005464,0.516129032258065
"28",2010,"Brown",1135,66.551724137931,73.1034482758621,22.7931034482759,27.8965517241379,51.8620689655172,62.3793103448276,6.48275862068965,6.72413793103448,19.0689655172414,19.0689655172414,14.4827586206897,10.5862068965517,19.5862068965517,15.448275862069,7.17241379310345,12.3103448275862,24.551724137931,25.1724137931034,13,14,13.0689655172414,9.93103448275862,3.72413793103448,6.93103448275862,3.75862068965517,3.72413793103448,14.4827586206897,18.6896551724138,0.440421504099968,0.446836558636046,0.340781745336925,0.344547274054703,0.724649665702937,0.673816398225285,0.552104510742927,0.528828387238542,0.502419417829065,0.501117541620646,66.3765517241379,66.7972413793103,100.3346480992,109.175832246062,109.175832246062,100.3346480992,0.177266768416322,0.125125768282305,0.216619342324135,0.327678156615415,0.672321843384585,0.783380657675865,-8.84118414686237,0.310344827586207
"29",2010,"Bryant",1136,51.8666666666667,69.5,18.7666666666667,23.8,50.2666666666667,53.5,5.3,6.7,18.5666666666667,18.2,9.03333333333333,15.2,13.5333333333333,23.0333333333333,8.13333333333333,12.2,21.7333333333333,26.2666666666667,10.9,13.8,16.2666666666667,12.4,5.93333333333333,8.26666666666667,3.66666666666667,3.63333333333333,20.1666666666667,14.9333333333333,0.376407516832493,0.442786670157556,0.285029950854022,0.367603062657329,0.688353432629748,0.658977738654778,0.464122107352354,0.545857457318119,0.429970283866411,0.505697396459041,64.3546666666667,63.8346666666667,80.854115206751,108.492038586414,108.492038586414,80.854115206751,0.22357301102897,0.164442271295546,0.23522507275067,0.355496338412214,0.644503661587786,0.76477492724933,-27.6379233796633,0.0333333333333333
"30",2010,"Bucknell",1137,67,67.9677419354839,23.1290322580645,23.2903225806452,56.4193548387097,54.0322580645161,6.45161290322581,6.70967741935484,19.5806451612903,17.258064516129,14.2903225806452,14.6774193548387,19.5806451612903,20.4193548387097,10.8064516129032,10.2903225806452,23,24.3548387096774,11.9354838709677,12.3225806451613,11.5806451612903,12.9354838709677,4.90322580645161,5.48387096774194,3.64516129032258,3.03225806451613,17.8387096774194,18.0645161290323,0.411015607636397,0.431704902201735,0.333899619915663,0.404367214419071,0.718890317668873,0.716375222477374,0.516180917117517,0.538765254943146,0.468637238253861,0.493832071313646,65.8090322580645,65.661935483871,101.652875171396,103.189603348238,103.189603348238,101.652875171396,0.151315515435786,0.170459043116314,0.307339439439425,0.302124502764927,0.697875497235073,0.692660560560575,-1.53672817684204,0.451612903225806
"31",2010,"Buffalo",1138,71.6206896551724,71.3793103448276,24.9310344827586,25.0689655172414,57.4827586206897,54.7931034482759,6.79310344827586,6.68965517241379,19.7931034482759,17.5172413793103,14.9655172413793,14.551724137931,20.7931034482759,20.8620689655172,12.3448275862069,10.448275862069,22.8620689655172,23.448275862069,14.8275862068966,12.1379310344828,14.0344827586207,14.9310344827586,7.41379310344828,6.96551724137931,3.20689655172414,3.10344827586207,18.8275862068966,18.448275862069,0.43831411793039,0.461321902783647,0.347243265994256,0.387433977490311,0.716918268080953,0.68584303171648,0.543320695712844,0.56042984657775,0.499496805986485,0.52253182210177,68.3213793103448,68.4551724137931,105.357002924244,104.068955401878,104.068955401878,105.357002924244,0.174223034116814,0.190079077233853,0.341191562052735,0.313292014737094,0.686707985262906,0.658808437947265,1.28804752236588,0.586206896551724
"32",2010,"Butler",1139,70.09375,60.03125,22.71875,21.1875,50.1875,51.125,6.75,5,19.75,16.1875,17.90625,12.65625,23.9375,18.3125,9.25,8.75,23.59375,20.40625,12.8125,10.53125,12.40625,13.6875,6.84375,5.1875,2.46875,3.0625,18.5,20.875,0.457791622094228,0.414603050166555,0.344757972301373,0.313841371552695,0.741678001069795,0.700397138240098,0.582182405263292,0.507805069878459,0.525567907595537,0.464119523952719,63.87625,64.12,110.082507205975,93.4701206451003,93.4701206451003,110.082507205975,0.169830887330997,0.188058451964723,0.313103748161932,0.26970798934861,0.73029201065139,0.686896251838068,16.612386560875,0.875
"33",2010,"BYU",1140,82.6060606060606,65.6666666666667,28.3939393939394,23,58.9090909090909,56.0606060606061,8.12121212121212,5.90909090909091,19.5454545454545,17.6060606060606,17.6969696969697,13.7575757575758,22.5151515151515,20.3939393939394,10.1818181818182,9.90909090909091,26.7878787878788,22.6363636363636,15.7878787878788,12.3939393939394,11.3030303030303,15.6060606060606,8.54545454545454,5.81818181818182,3.48484848484848,2.87878787878788,17.3636363636364,18.3636363636364,0.483463502338515,0.40866443495402,0.417225801065769,0.327537944356554,0.794329921885051,0.666064149307632,0.601562616846489,0.503590837654443,0.552670903332691,0.46166895157687,69.9369696969697,70.7309090909091,118.049244173246,92.6282397157195,92.6282397157195,118.049244173246,0.14115217875946,0.1935768461687,0.311046371783517,0.263805996598051,0.736194003401949,0.688953628216483,25.4210044575267,0.848484848484849
