"","Season","TeamName","TeamID","Adjusted_Score","Adjusted_OppScore","Adjusted_FGM","Adjusted_OppFGM","Adjusted_FGA","Adjusted_OppFGA","Adjusted_FGM3","Adjusted_OppFGM3","Adjusted_FGA3","Adjusted_OppFGA3","Adjusted_FTM","Adjusted_OppFTM","Adjusted_FTA","Adjusted_OppFTA","Adjusted_OR","Adjusted_OppOR","Adjusted_DR","Adjusted_OppDR","Adjusted_Ast","Adjusted_OppAst","Adjusted_TO","Adjusted_OppTO","Adjusted_Stl","Adjusted_OppStl","Adjusted_Blk","Adjusted_OppBlk","Adjusted_PF","Adjusted_OppPF","Adjusted_FGPercentage","Adjusted_OppFGPercentage","Adjusted_ThreePercentage","Adjusted_OppThreePercentage","Adjusted_TSPercentage","Adjusted_OppTSPercentage","Adjusted_EffectiveFGPercentage","Adjusted_OppEffectiveFGPercentage","Adjusted_Possessions","Adjusted_OppPossessions","Adjusted_OE","Adjusted_OppOE","Adjusted_DE","Adjusted_OppDE","Adjusted_TurnoverPercentage","Adjusted_OppTurnoverPercentage","Adjusted_ORPercentage","Adjusted_OppORPercentage","Adjusted_DRPercentage","Adjusted_EM","Adjusted_OppEM","Adjusted_Tempo","Adjusted_OppTempo","WinPercentage"
"11",2010,"Ark Little Rock",1114,66.5293113802875,73.4573249390093,22.0421235150114,25.2761719746747,53.0900517281706,57.6165912554749,6.49465452255669,7.70301199966776,17.5955090937634,21.9587622342721,15.950409827708,15.2019689899921,23.1953481799912,22.1375608429171,10.3068160728749,12.049905461349,23.9933622910916,24.398060033848,12.1489025191654,15.9710546874412,13.8514418996331,12.2239079256556,5.20340570809025,5.93854503988808,2.78274981898911,3.438913548512,19.613394879474,19.2551587577359,0.415558600548125,0.439791996133295,0.371791055806956,0.346362938749635,0.526779716412405,0.545352743529518,0.477469787616416,0.507266209873672,66.8406307541249,67.5311204906651,99.5311768459628,108.653705117637,108.653705117637,99.5311768459628,0.179835839293547,0.15391656495379,0.296443742961488,0.331973410108054,0.668026589891946,-9.12252827167438,9.12252827167438,66.6399802361256,66.816579479466,0.214285714285714
"12",2010,"Ark Pine Bluff",1115,64.406286871506,67.1212480009596,22.0022654130497,21.6537353707441,53.3189846209617,51.010914056477,4.46352877039971,5.45711839436558,14.1285730180856,15.6553538276876,15.9382272750068,18.3566588651057,23.2510487124193,26.6302190246503,11.9115962663964,9.03387074912181,24.6059823657347,22.8108850252494,12.3994240713335,12.3720818374992,15.1514459628829,12.6084882445239,6.13738268024701,6.9450302466614,3.31705181696131,4.27338288944758,22.0316737417698,19.7140770284125,0.415019638387294,0.42444782778643,0.33526228533186,0.33782832397386,0.50898151027852,0.53481091734132,0.457662517811721,0.478104676087295,66.7892957509126,66.3028279227252,96.1216084444251,100.989898920031,100.989898920031,96.1216084444251,0.193893079738192,0.168231181733991,0.339124383061179,0.262963065716814,0.737036934283186,-4.86829047560546,4.86829047560546,67.3898721385372,67.6325804341973,0.53125
"13",2010,"Arkansas",1116,75.3772117327728,71.6711519514443,26.0146413177857,24.7923259423906,57.2026122443645,58.2121494752977,6.2414510829691,7.13851607036089,17.8257863127775,19.1055930738391,17.1064780142324,14.9479839963023,24.9752904993197,20.6031378115673,10.5733422090286,11.396111467376,23.9722296257475,24.1181944029931,14.3779410421061,13.0634380606103,13.540220493042,14.723677164622,7.12499592585375,6.35453058269785,3.81711805196278,3.86264442072931,18.7186817700659,20.9287990570956,0.455848732165791,0.429102411466891,0.346698189148375,0.386068904102186,0.55294792913012,0.53425545868008,0.510691612591066,0.490604763900604,71.1586183480786,70.6050958096334,105.621433188433,101.403067771524,101.403067771524,105.621433188433,0.16697580705706,0.180163978022957,0.299750514991852,0.319236812586202,0.680763187413798,4.21836541690891,-4.21836541690891,71.1823272863641,67.2163752863704,0.4375
"14",2010,"Arkansas St",1117,67.2135762455549,67.8791416214613,24.0224295885176,24.44097219415,55.8870749362864,59.1341900018617,5.32124627533956,5.11746201375504,16.3147673164393,17.5560033203584,13.8474707931802,13.8797352194062,21.1585410545658,19.9814883319612,11.859404001657,12.342661798959,25.9850154315405,23.9678788659411,12.6446225434857,13.2253948955536,13.8019984078217,11.9756432611068,5.3491070136676,7.42948395830973,4.18345364537183,3.41189514293676,18.1249124143599,19.0522132586896,0.432919064915821,0.413857864048107,0.335142061338925,0.27652595614434,0.518271872608973,0.500148210411506,0.480290331197636,0.457302161196791,67.1394274064601,67.5590263300725,100.309474191667,100.521636531303,100.521636531303,100.309474191667,0.175554607555048,0.149900612250856,0.327877445142641,0.320995607896917,0.679004392103083,-0.212162339635405,0.212162339635405,67.0741490602113,66.8667948918336,0.517241379310345
"15",2010,"Army",1119,58.8286293474365,61.6169597254794,21.2491938333916,19.8543056571823,52.487644076473,47.2024477022069,5.19535167219328,6.4484152122851,16.7589347900551,19.8192336780644,11.1348900084599,15.4599331988298,17.1760800347183,22.7045924013973,10.6227222777547,10.177102262375,21.0474578016947,23.7629537800975,10.7500156905086,11.2471787141409,15.1947808113135,17.0073506989543,8.24836370501077,6.26911271699881,2.58984551844742,3.51355262850524,20.0850083109992,17.5537227104543,0.408731112275361,0.422431878107681,0.303505550479281,0.322765871383846,0.493183064331441,0.539651603179145,0.458489257461478,0.492978613679228,64.6171778253078,64.022716795401,91.7544170754803,96.066429352592,96.066429352592,91.7544170754803,0.198739526384944,0.228647616426041,0.304680462172322,0.320389337907342,0.679610662092658,-4.31201227711164,4.31201227711164,64.6315303832876,66.9707436180183,0.464285714285714
"16",2010,"Auburn",1120,75.5412540199193,71.9566500290566,26.1011371215627,24.8339764606692,58.1675373685798,54.9763885260951,8.33556040750026,6.7127054203401,25.1935345726963,18.9843868878703,15.0034193692936,15.5759916873781,22.5866717652529,21.8023272055031,11.3444743560964,10.1737365249704,22.8968670456962,24.4681355907062,13.3519127080394,12.8922806929792,13.4158901657294,15.413509019756,7.81206287386783,6.13846565625711,2.57390049055221,2.77905906567975,20.3063866118372,19.1870540373369,0.453821816469698,0.452197467583318,0.328537407862081,0.345430280595175,0.558968714406335,0.556871483630228,0.526400505332782,0.512470813167014,70.1770887549241,69.8091849913021,107.891420773563,103.077479802342,103.077479802342,107.891420773563,0.165153882640177,0.192086844890248,0.311719673369001,0.30721349008985,0.69278650991015,4.81394097122095,-4.81394097122095,70.374949430097,67.3261724974762,0.451612903225806
"17",2010,"Austin Peay",1122,70.4552742400754,71.9891590520744,23.9289712550259,25.6656832431329,54.3539687604356,57.9484675501117,5.92210295689582,7.00940749133709,17.1736077827977,19.4433341771444,16.6752287731277,13.6483850744715,24.1391372093781,19.9025454018238,10.8130939802881,12.4485170779225,23.0799853040216,24.0560576614439,12.6223366241816,13.0838023194313,13.6172814746444,13.2280662881126,5.81759050716296,6.72545996702145,3.07572810334394,4.00605573647476,17.4014923872812,20.3764012634483,0.440324252772711,0.443410901137192,0.346519791646728,0.365100230948328,0.543248958922369,0.541086621219013,0.494564772575534,0.504609777895026,67.7793766269183,67.4851367371042,104.057282625615,106.748494484925,106.748494484925,104.057282625615,0.173885163638803,0.164906402873489,0.308983008748455,0.348362082857194,0.651637917142806,-2.69121185930988,2.69121185930988,67.8709203470002,67.0761155590676,0.5
"18",2010,"Ball St",1123,61.0514635459677,64.7986805267339,20.7892441206709,23.180592356854,50.8581690531178,56.4964472225731,3.9721189482907,5.95292304975842,10.8487488463249,18.9798418177391,15.5008563563353,12.4845727632675,22.5129142146154,18.2461287323036,10.7532919625998,11.6282544548932,24.7489195060497,22.8063359259439,10.7124456173996,13.3562445622887,14.7333741866203,11.644784341287,5.12491521117736,6.82640984146482,3.28829024006846,3.86307378190747,18.0388010211757,19.6386142737023,0.408842285355959,0.410847517821932,0.404108449686639,0.324022002429241,0.500096325504447,0.502115523332613,0.447621086843101,0.464840367855498,64.7439335315691,64.5412737511805,93.813168795893,99.9672094183655,99.9672094183655,93.813168795893,0.195826058685548,0.155058817645716,0.321817930201358,0.316150264971493,0.683849735028507,-6.15404062247254,6.15404062247254,64.2096747365977,66.4243726637229,0.482758620689655
"19",2010,"Baylor",1124,75.8981459296662,61.8989041520043,27.099123461751,21.5273730840955,54.627703460731,56.7449778378999,7.0902580315841,6.36332511270121,18.2230536044016,19.2201171175629,14.6096409745801,12.4808328711121,19.696440388286,18.2880382824159,11.6103205609103,12.3316836053426,25.9520155284098,18.5872757943379,14.0814241661892,12.3899690154291,13.2502954553298,12.3767345583942,6.3726540917657,5.62511116805853,6.59893867254404,1.96195408783895,16.9050587028186,17.8144777658219,0.493680221906199,0.384493510651119,0.388221905206207,0.332466771180046,0.599442245477291,0.482730280789913,0.55883632026751,0.44107238596795,64.9341121259963,64.8367656352144,116.309532936312,96.1228562418575,96.1228562418575,116.309532936312,0.174171751322188,0.159260139445207,0.375392471956504,0.31791284899194,0.68208715100806,20.1866766944541,-20.1866766944541,66.0325364356059,68.1518112984189,0.774193548387097
"20",2010,"Belmont",1125,72.6483581765535,68.8807122263229,24.6134116406452,24.4515079926798,55.4562312997997,59.0034649330377,7.66491774056667,5.15919001133845,22.5859097514896,17.029685513283,15.7566171546964,14.8185062296249,23.1444567368382,21.8430163630206,11.6082527883552,12.5237249176802,25.5642646018947,23.1225363540875,13.8762514805615,11.8546230537633,15.6404267825991,13.5949859217162,6.65551220470383,8.0374199725596,2.99259593317737,4.53893768616458,19.1390969651212,20.3026438450262,0.446080701642313,0.414807683457968,0.340154669021523,0.295407327712717,0.553783306091592,0.5022173302086,0.516169262247923,0.457722066974589,69.6719662582524,69.6856531368027,104.37737149791,98.6300437052747,98.6300437052747,104.37737149791,0.19168395705827,0.165416174274601,0.331079808223554,0.323422383944168,0.676577616055832,5.74732779263506,-5.74732779263506,69.7497547531689,67.1242704002107,0.612903225806452
"21",2010,"Bethune-Cookman",1126,58.5356559092138,64.2750615470843,20.965229820656,21.3848997182073,51.2597138046901,47.972839206722,4.08277404059937,6.53686437178386,11.9431468245768,16.1664353684233,12.5224222273024,14.9683977388859,18.8124014228504,22.1744679773401,10.8417341788091,9.79299395903347,20.5254495687609,23.2008959687902,9.86877512466484,11.9116363593564,12.1396101864977,12.6955769074863,6.26526363679035,5.74610326703062,3.47599009370227,3.83282635239268,18.3128997067921,16.159208922206,0.410830839514903,0.446372335440165,0.335034837177915,0.393180970186598,0.492253945747602,0.557774014362895,0.45068512923536,0.514628822424725,60.8350464384328,60.6321880652044,96.1117506363945,105.915595845901,105.915595845901,96.1117506363945,0.169485737286814,0.180846505515459,0.31406179742032,0.320292585541422,0.679707414458578,-9.8038452095066,9.8038452095066,60.6293078300286,66.7670614093726,0.466666666666667
"22",2010,"Binghamton",1127,62.7081893154132,69.4800983840016,22.8345783664243,24.7272415267349,52.856765136798,56.2974748882233,4.99679171993388,7.0787125524885,17.2439404858976,19.9425771970282,12.0422408626308,12.9469027780434,17.8732162509199,18.9458748693201,11.4747210408181,12.4494482592449,22.6316275455247,21.8588416552574,10.4209598388878,13.5663130928575,14.721301684565,11.680980353638,5.62540478627128,6.82186079251333,3.84138122228006,2.69421510192815,17.1630417104914,16.6671247542204,0.432026095206774,0.441196384598781,0.289176512904292,0.357175764570751,0.515281181212419,0.539891760621442,0.479204052275761,0.50435123057787,63.9675609309497,63.8651919251172,97.8524555907244,109.077799314601,109.077799314601,97.8524555907244,0.19715919089656,0.152364857896124,0.338181526169352,0.348686840554305,0.651313159445695,-11.2253437238766,11.2253437238766,63.7127127692502,66.6944380793463,0.379310344827586
"23",2010,"Boise St",1129,71.1750623413762,70.6348283406561,26.5938509917835,26.1690192800797,59.0995677211826,59.4071919831302,5.34518187193314,6.26962870582491,17.0369436228146,17.8894702795123,12.6421784858761,12.0271610746717,18.8978424907306,18.1036033192023,11.912839229335,11.4785280038817,24.7954525787516,23.6942268254825,15.2382644968075,12.8651503860847,15.5274228161708,15.0358646986546,7.68165981691046,6.9188247639192,4.11542631291492,3.07441118579963,17.1270346047081,16.9628339058093,0.450443285311969,0.4426230124566,0.309334353123507,0.347774146683453,0.529391180618516,0.525357984060329,0.495875705658881,0.495707342353739,71.0292020039398,70.9301141383521,99.9959252917493,99.4150830401463,99.4150830401463,99.9959252917493,0.188402025409729,0.183362165612476,0.327166151191166,0.313797971559564,0.686202028440436,0.580842251603018,-0.580842251603018,71.19318135038,67.1382631578383,0.451612903225806
"24",2010,"Boston College",1130,71.4494950577796,64.971579758035,26.1411102912128,24.0829399046772,56.8594775236417,55.0438431074879,5.50126740346597,4.83968403774869,16.1548660237223,15.6766064235241,13.666007071888,11.9660159109318,19.0949582679168,17.9397685934653,12.4303545903448,10.0447742995824,23.3806905180034,20.3449979266977,15.4071377459598,11.5251119059079,12.0211499196987,12.0368084865546,5.05861859042251,5.45114006653492,3.34939975659088,3.90935728068625,17.2041644761956,18.3678141424933,0.462190096371496,0.440112724805017,0.337031313439687,0.302701404045872,0.548950882730219,0.518047495828153,0.510734250647204,0.484345938356488,64.852054490879,64.9293754755849,109.822401059814,100.512889899853,100.512889899853,109.822401059814,0.156992586040705,0.159952652492092,0.374962536723941,0.298843165748181,0.701156834251819,9.30951115996067,-9.30951115996067,64.99053264629,67.2525247651542,0.483870967741935
"25",2010,"Boston Univ",1131,72.8096217048782,69.4159228966256,24.2507355009747,23.517109384657,58.0359502527963,56.0514659687619,8.14319038900423,6.07786624791541,22.7441654378696,19.0739384319574,16.1649603139245,16.3038378793963,22.1418534969337,24.0940173829193,11.0081621471676,11.321265754041,25.4808718330798,26.1683866359421,11.7093728655704,13.0240955182116,13.6886994902287,14.626282537191,7.19321045142726,6.16449598610115,2.85261162106653,3.31336014346999,21.3559951642986,19.2662098446275,0.421315701947714,0.421287209165248,0.357284891372566,0.327233916792811,0.540585681860833,0.521339292706161,0.492160060658372,0.476531923345788,70.4589031345081,69.9578504003964,103.61475783279,99.2095168554945,99.2095168554945,103.61475783279,0.167151376832169,0.179663290336496,0.291170269824827,0.308190285781822,0.691809714218178,4.40524097729526,-4.40524097729526,69.8536970722173,66.3337555005172,0.59375
"26",2010,"Bowling Green",1132,63.9509699791198,67.8315274114794,23.3658917435177,23.7130064811479,52.6315552978665,53.7721758628996,4.50324011587839,7.67038914421868,13.5601093067237,20.3118298637791,12.7159463762059,12.7351253049649,19.1433320775796,18.7094804855379,11.2156895331274,10.5482745250077,22.7664646688766,21.617797468972,13.1271640021896,15.1847711138164,14.4401219991696,13.1489640246266,6.82419364242459,7.28915938695554,3.42192032292335,3.64729040972048,16.4440470920817,17.4701299316671,0.446017580230637,0.441419013216814,0.330127066756257,0.377318222296428,0.525402936149096,0.548105825935909,0.489313750277415,0.513637218859683,64.2790538780437,64.6050367761551,99.6339534707215,105.12421495329,105.12421495329,99.6339534707215,0.190454379090214,0.175075764589527,0.340331774838026,0.314988229795281,0.685011770204719,-5.49026148256846,5.49026148256846,63.9369546385723,66.6329548307139,0.448275862068966
"27",2010,"Bradley",1133,69.8825065558313,67.6360601933039,24.329077405643,23.6592431271737,54.8091097606661,58.2778593859464,5.88440356982531,6.76289016646522,16.6573272455516,22.6319487002918,15.3399481747201,13.5546837724914,21.1147740908191,18.3267103372701,10.362171532657,12.8156168679051,24.2542277136976,22.9019868936912,12.8544550318523,13.1673143637811,12.9186919566037,13.3861286722415,6.94095056119282,6.38213309669203,3.21233017252309,2.60172947686079,16.8584942747016,18.1529488121797,0.446204778439129,0.407088871243873,0.34856894724052,0.295093239545795,0.547164839713606,0.509904886999074,0.500376785513259,0.46520568816426,66.6561307845732,66.9121237386818,104.80432354303,101.099070287856,101.099070287856,104.80432354303,0.16796291741922,0.168372500890531,0.307476472700393,0.342461695191899,0.657538304808101,3.7052532551735,-3.7052532551735,65.7335548899388,66.0636960698925,0.516129032258065
"28",2010,"Brown",1135,68.651737500561,75.4034176789778,23.5190690100873,28.4565235840096,53.5759163350776,63.2442676138688,6.70210999233652,6.8320460272288,19.9375533885593,19.6186585701044,14.9114894880498,11.6583244837299,20.5538916924188,17.2573905360902,7.92008397892181,12.5826151955956,24.9849040987266,25.6725381382291,13.1117037711172,13.8295183330187,12.8687301181878,9.73533553583786,3.69410775486412,6.63947038584255,3.84963142554513,3.82602575002028,15.3260142863392,19.0418535366709,0.440962377030854,0.451246523027378,0.338107608144796,0.341182468711471,0.551213775942203,0.533534485271266,0.503337008646424,0.505526050020168,67.5682748190078,67.9902397899908,101.797597135394,110.941634081214,110.941634081214,101.797597135394,0.16939109443014,0.11850807593064,0.226181195021011,0.329600536502754,0.670399463497246,-9.14403694582,9.14403694582,67.0773175196361,66.5332816048225,0.310344827586207
"29",2010,"Bryant",1136,52.0641879927729,70.7832714692011,18.6917899018524,24.2541029947821,50.4417125365208,53.5534810527047,5.27998690102733,6.63002574125032,18.7009875528135,18.0930661129819,9.40062128804073,15.6450397383867,14.1323851617624,23.569097424738,8.35841347388667,11.8813758253669,21.6897638086255,26.347552151833,10.5958590374465,13.9966025086813,16.0516263436083,11.8705367247035,5.69944764611615,8.1975015427996,3.54699160861215,3.78899139649174,20.1715810168902,15.1463986817255,0.374077856979708,0.451048652022286,0.282222107670154,0.366190961388266,0.462356364797248,0.553622795980798,0.427219670151325,0.513577199707293,64.3531748774179,63.913044818926,81.3084186567051,110.36122609261,110.36122609261,81.3084186567051,0.219461554130869,0.157766019853725,0.239903288458666,0.351052679565483,0.648947320434517,-29.0528074359051,29.0528074359051,64.2620241540683,66.8563450853328,0.0333333333333333
